date,city,co_mean,co_aqi,no2_mean,no2_aqi,so2_mean,so2_aqi,pm2_5_mean,pm2_5_aqi,o3_mean,o3_aqi,temp,humidity,windspeed,max_aqi,year,Main_Pollutant,aqi_level_bin,aqi_level
7/8/2024,Bronx,0.5,6,32.45,41,2.45,6,11.72,61,0.07,100,82.6,67.1,11.7,100,2024,O3,1,unhealthy
7/9/2024,Bronx,0.3,3,25.6,25,0.7,1,9.1,52,0.05,47,81.6,73.6,13.8,52,2024,PM2.5,1,unhealthy
7/10/2024,Bronx,0.3,3,21.15,21,0.65,0,6.67,46,0.03,28,82.9,69.7,22.4,46,2024,PM2.5,0,healthy
7/11/2024,Bronx,0.2,2,16.2,15,0.65,0,4.84,37,0.06,67,81.5,62.2,17.2,67,2024,O3,1,unhealthy
7/12/2024,Bronx,0.3,3,27,27,0.55,0,4.73,29,0.04,39,79.5,68.4,12,39,2024,O3,0,healthy
7/13/2024,Bronx,0.3,3,26.55,26,0.45,0,3.37,21,0.05,46,78.8,75.7,11.3,46,2024,O3,0,healthy
7/14/2024,Bronx,0.5,6,23.65,24,0.65,1,9,54,0.06,74,81.7,64.1,11.2,74,2024,O3,1,unhealthy
7/15/2024,Bronx,0.4,5,29.85,28,0.8,1,13.1,59,0.07,87,83.9,65.4,13.9,87,2024,O3,1,unhealthy
7/16/2024,Bronx,0.3,3,31.5,42,0.9,1,12.27,59,0.07,93,87.3,52.8,18.2,93,2024,O3,1,unhealthy
7/17/2024,Bronx,0.3,3,22.8,23,0.8,1,11.94,63,0.06,90,82.1,65.4,14.5,90,2024,O3,1,unhealthy
7/18/2024,Bronx,0.2,2,13.05,13,0.3,0,7.27,47,0.04,42,78.4,64.5,12.9,47,2024,PM2.5,0,healthy
7/19/2024,Bronx,0.3,3,18.05,18,0.5,0,3.77,28,0.05,44,76.1,48,8.4,44,2024,O3,0,healthy
7/20/2024,Bronx,0.3,3,21.35,23,0.65,0,8.82,56,0.06,61,78,56,14.5,61,2024,O3,1,unhealthy
7/21/2024,Bronx,0.4,5,29.7,29,0.75,1,8.53,52,0.06,67,79.7,60.1,12.4,67,2024,O3,1,unhealthy
7/22/2024,Bronx,0.5,6,29.3,32,0.8,0,7.57,49,0.04,42,78.5,69.9,17,49,2024,PM2.5,0,healthy
7/23/2024,Bronx,0.2,2,10.05,11,2.1,3,5.12,34,0.05,47,73.8,84.3,11.6,47,2024,O3,0,healthy
7/24/2024,Bronx,0.2,2,21.2,26,1.4,1,7.1,47,0.04,39,74.8,84.3,10.4,47,2024,PM2.5,0,healthy
7/25/2024,Bronx,0.2,2,18.75,18,0.5,0,8.37,53,0.04,43,78.4,64,15,53,2024,PM2.5,1,unhealthy
7/26/2024,Bronx,0.2,2,17.85,18,0.6,0,4.65,42,0.03,32,75.9,45.2,14.1,42,2024,PM2.5,0,healthy
7/27/2024,Bronx,0.3,3,24.1,24,1,1,11,58,0.04,41,77.6,48.2,8.8,58,2024,PM2.5,1,unhealthy
7/28/2024,Bronx,0.3,3,21.4,23,0.7,0,16.17,66,0.04,40,77.9,49.7,11,66,2024,PM2.5,1,unhealthy
7/29/2024,Bronx,0.3,3,19.4,19,1.3,1,14.5,63,0.05,47,76.4,72,11,63,2024,PM2.5,1,unhealthy
7/30/2024,Bronx,0.3,3,20.5,20,0.7,0,13.5,61,0.05,44,79.4,71.9,18,61,2024,PM2.5,1,unhealthy
7/31/2024,Bronx,0.3,3,16.85,15,0.3,0,7.8,45,0.06,58,81.4,69.7,16.1,58,2024,O3,1,unhealthy
8/1/2024,Bronx,0.5,6,38.5,39,0.7,0,12.92,61,0.07,90,84.5,59.2,11.7,90,2024,O3,1,unhealthy
8/2/2024,Bronx,0.6,7,44.45,48,1.2,1,14.73,63,0.06,71,84,66.7,16.4,71,2024,O3,1,unhealthy
8/3/2024,Bronx,0.3,3,19.75,20,0.8,0,6.63,42,0.06,71,80.8,73.8,13.1,71,2024,O3,1,unhealthy
8/4/2024,Bronx,0.3,3,30.8,32,0.5,0,7.8,52,0.04,38,76.2,81.7,13,52,2024,PM2.5,1,unhealthy
8/5/2024,Bronx,0.3,3,28.55,28,0.8,0,11.93,58,0.06,87,81.5,64.5,13.1,87,2024,O3,1,unhealthy
8/6/2024,Bronx,0.3,3,19.35,19,0.7,0,9.73,54,0.06,74,80.5,73.8,16.4,74,2024,O3,1,unhealthy
8/7/2024,Bronx,0.2,2,11.3,13,0.4,0,2.52,21,0.03,27,68.1,88.4,14.8,27,2024,O3,0,healthy
8/8/2024,Bronx,0.1,1,10.05,14,0.3,0,3.2,26,0.03,30,67.8,87.9,11,30,2024,O3,0,healthy
8/9/2024,Bronx,0.2,2,10.25,10,0.3,0,8.17,52,0.02,22,77.3,86.5,22.9,52,2024,PM2.5,1,unhealthy
8/10/2024,Bronx,0.2,2,9.65,9,0.1,0,7.02,52,0.05,44,79.8,58.5,11.2,52,2024,PM2.5,1,unhealthy
8/11/2024,Bronx,0.2,2,9.7,9,0.75,1,5.4,34,0.05,44,76.1,49.6,10.8,44,2024,O3,0,healthy
8/12/2024,Bronx,0.2,2,15.7,16,0.2,0,4.23,28,0.04,38,73.5,52.2,11.1,38,2024,O3,0,healthy
8/13/2024,Bronx,0.3,3,18.55,18,0.5,0,6.3,48,0.03,32,73.4,53.1,11.3,48,2024,PM2.5,0,healthy
8/14/2024,Bronx,0.3,3,18.3,17,0.2,0,15.23,66,0.03,31,76.8,54.5,13.5,66,2024,PM2.5,1,unhealthy
8/15/2024,Bronx,0.3,3,19.3,19,0.3,0,11.7,59,0.03,32,78.3,51.2,6.7,59,2024,PM2.5,1,unhealthy
8/16/2024,Bronx,0.3,3,18.4,20,0.8,1,18.54,71,0.05,44,77.8,62.8,10.1,71,2024,PM2.5,1,unhealthy
8/17/2024,Bronx,0.3,3,15.3,18,0.3,0,16.67,68,0.05,44,74.5,74.1,13.6,68,2024,PM2.5,1,unhealthy
8/18/2024,Bronx,0.2,2,12.6,13,0.15,0,12.73,60,0.04,40,74.8,82.3,19.4,60,2024,PM2.5,1,unhealthy
8/19/2024,Bronx,0.3,3,18.05,17,0.15,0,4.25,35,0.05,47,75.4,74.9,15.6,47,2024,O3,0,healthy
8/20/2024,Bronx,0.2,2,6.25,7,0.2,0,2,18,0.03,31,67.4,53.7,16.6,31,2024,O3,0,healthy
8/21/2024,Bronx,0.2,2,7.45,8,0.2,0,2.4,18,0.03,29,65.4,54,14.7,29,2024,O3,0,healthy
8/22/2024,Bronx,0.2,2,14.05,13,0.3,0,5.36,40,0.03,28,68.3,52.3,13,40,2024,PM2.5,0,healthy
8/23/2024,Bronx,0.3,3,24.35,25,0.6,0,7.5,47,0.05,46,72.6,49.8,10.3,47,2024,PM2.5,0,healthy
8/24/2024,Bronx,0.4,5,30.55,31,0.7,0,11.37,57,0.06,74,75.2,50.4,8.5,74,2024,O3,1,unhealthy
8/25/2024,Bronx,0.4,5,24.55,25,1.5,1,13.3,62,0.07,93,76.7,54.9,12.4,93,2024,O3,1,unhealthy
8/26/2024,Bronx,0.3,3,23.8,24,1.4,1,12.93,60,0.07,97,76.7,61,11.3,97,2024,O3,1,unhealthy
8/27/2024,Bronx,0.3,3,23.3,22,1.15,1,11.13,58,0.06,87,76,64.1,14.2,87,2024,O3,1,unhealthy
8/28/2024,Bronx,0.3,3,21.25,21,0.6,0,11.6,58,0.06,64,82.2,60,10.1,64,2024,O3,1,unhealthy
8/29/2024,Bronx,0.2,2,9.25,11,0.5,0,3.7,31,0.03,31,75.2,64.3,13.3,31,2024,PM2.5,0,healthy
8/30/2024,Bronx,0.2,2,10.9,13,3.8,6,2.37,20,0.03,27,69.6,67.1,12.5,27,2024,O3,0,healthy
8/31/2024,Bronx,0.2,2,11.65,12,3.2,6,4.75,32,0.03,30,72.6,73.2,9.1,32,2024,PM2.5,0,healthy
9/1/2024,Bronx,0.4,5,23.35,22,0.6,0,7.3,44,0.04,36,76.9,74.7,8.2,44,2024,PM2.5,0,healthy
9/2/2024,Bronx,0.4,5,5.45,5,0.25,0,5.23,35,0.03,31,72.6,51,15.7,35,2024,PM2.5,0,healthy
9/3/2024,Bronx,0.3,3,27.2,25,0.45,0,3.26,22,0.04,37,66,43.8,11.5,37,2024,O3,0,healthy
9/4/2024,Bronx,0.3,3,28.6,29,0.95,1,4.93,31,0.04,40,68.4,48.8,8.6,40,2024,O3,0,healthy
9/5/2024,Bronx,0.5,6,31.55,32,1.55,1,4.4,29,0.04,39,68.8,59.3,13.1,39,2024,O3,0,healthy
9/6/2024,Bronx,0.3,3,14.85,16,0.45,0,4.6,32,0.03,31,69.4,72,10.1,32,2024,PM2.5,0,healthy
9/7/2024,Bronx,0.2,2,10.75,12,0.25,0,3.6,27,0.03,27,68.3,76.2,17.1,27,2024,PM2.5,0,healthy
9/8/2024,Bronx,0.2,2,10.3,9,0.25,0,2.27,17,0.03,32,63,53.5,12.6,32,2024,O3,0,healthy
9/9/2024,Bronx,0.3,3,20.1,21,0.7,0,3.7,23,0.04,38,67.1,43.6,12.1,38,2024,O3,0,healthy
9/10/2024,Bronx,0.2,2,22.5,23,0.65,0,4.63,29,0.04,39,70.9,47.2,10.9,39,2024,O3,0,healthy
9/11/2024,Bronx,0.3,3,24.3,25,0.7,1,4.17,26,0.04,40,68.9,47.4,8.2,40,2024,O3,0,healthy
9/12/2024,Bronx,0.6,7,32.45,34,1.6,3,7.28,45,0.05,44,69.8,66.9,10.2,45,2024,PM2.5,0,healthy
9/13/2024,Bronx,0.6,7,40.6,39,0.95,1,7.83,48,0.05,50,71.4,64.5,7.7,50,2024,O3,0,healthy
9/14/2024,Bronx,0.6,7,36.55,36,0.5,0,9.3,52,0.05,49,73.5,66.4,12.9,52,2024,PM2.5,1,unhealthy
9/15/2024,Bronx,0.4,5,17.05,18,1.25,1,7.44,46,0.03,32,71.5,65,12,46,2024,PM2.5,0,healthy
9/16/2024,Bronx,0.3,3,17.85,18,1.15,1,4.33,32,0.04,38,67.8,62,12.7,38,2024,O3,0,healthy
9/17/2024,Bronx,0.2,2,16.7,16,0.6,0,6.7,46,0.04,35,70.2,69.1,10.1,46,2024,PM2.5,0,healthy
9/18/2024,Bronx,0.3,3,17.4,19,1,1,6.58,44,0.03,31,70.1,73.4,13.5,44,2024,PM2.5,0,healthy
9/19/2024,Bronx,0.3,3,17.95,20,0.45,0,8.93,53,0.05,44,75,55.6,9.7,53,2024,PM2.5,1,unhealthy
9/20/2024,Bronx,0.2,2,14.7,13,0.35,0,5.03,33,0.04,35,73,63,14.3,35,2024,O3,0,healthy
9/21/2024,Bronx,0.2,2,7.35,7,0.25,0,4.2,29,0.04,36,69.3,61.3,14.5,36,2024,O3,0,healthy
9/22/2024,Bronx,0.2,2,6.05,7,0.25,0,3.3,24,0.04,34,66.7,60.1,11.5,34,2024,O3,0,healthy
9/23/2024,Bronx,0.2,2,13.8,16,0.45,0,4.07,28,0.03,31,63.6,62.5,14.7,31,2024,O3,0,healthy
9/24/2024,Bronx,0.2,2,13,15,0.5,0,3.95,28,0.03,31,63.4,64.3,13.7,31,2024,O3,0,healthy
9/25/2024,Bronx,0.2,2,11.7,15,0.5,0,4.63,32,0.03,30,64.4,67.6,14.9,32,2024,PM2.5,0,healthy
9/26/2024,Bronx,0.5,6,33.05,31,0.55,0,7.37,46,0.02,17,69.7,84.2,8.7,46,2024,PM2.5,0,healthy
9/27/2024,Bronx,0.5,6,23.25,24,0.35,0,3.5,24,0.03,28,69.2,75.7,15.3,28,2024,O3,0,healthy
9/28/2024,Bronx,0.2,2,6.2,7,0.1,0,2.63,20,0.03,29,64.7,83.8,13.7,29,2024,O3,0,healthy
9/29/2024,Bronx,0.2,2,12.45,12,0,0,3,23,0.02,23,61.8,86.1,11.5,23,2024,PM2.5,0,healthy
9/30/2024,Bronx,0.3,3,16.3,15,0.25,0,3.6,24,0.03,30,64.7,71.9,13.1,30,2024,O3,0,healthy
10/1/2024,Bronx,0.2,2,17.25,21,0.85,1,4.23,29,0.03,27,64.1,71.5,13.4,29,2024,PM2.5,0,healthy
10/2/2024,Bronx,0.2,2,14.9,19,0.65,0,4.5,30,0.04,33,62.7,67.9,12,33,2024,O3,0,healthy
10/3/2024,Bronx,0.3,3,25.85,25,0.55,0,6.08,42,0.03,29,65.6,64.9,8.2,42,2024,PM2.5,0,healthy
10/4/2024,Bronx,0.4,5,30,32,0.85,0,6.43,41,0.04,37,66.1,70,10,41,2024,PM2.5,0,healthy
10/5/2024,Bronx,0.3,3,22.2,24,0.3,0,5.5,36,0.04,40,67.7,57.3,16.9,40,2024,O3,0,healthy
10/6/2024,Bronx,0.3,3,11.6,12,1.05,1,4.38,30,0.04,38,63.4,59.8,9.2,38,2024,O3,0,healthy
10/7/2024,Bronx,0.2,2,19.7,19,0.3,0,6.43,42,0.03,32,67.1,57.2,16.5,42,2024,PM2.5,0,healthy
10/8/2024,Bronx,0.3,3,20.1,20,0.6,0,3.27,22,0.03,31,61.3,48.8,12.9,31,2024,O3,0,healthy
10/9/2024,Bronx,0.3,3,19.15,18,0.5,0,3.36,22,0.04,34,61.9,42.6,18.8,34,2024,O3,0,healthy
10/10/2024,Bronx,0.2,2,8.35,8,0.25,0,1.33,11,0.02,15,55.3,49.7,14.8,15,2024,O3,0,healthy
10/11/2024,Bronx,0.3,3,21.2,20,0.7,0,3.03,22,0.03,26,58.2,46.7,11.1,26,2024,O3,0,healthy
10/12/2024,Bronx,0.3,3,21.3,22,0.65,0,4.08,25,0.04,37,65.9,37.2,16,37,2024,O3,0,healthy
10/13/2024,Bronx,0.4,5,29.85,28,1,1,4.5,29,0.03,31,61.9,57.5,13,31,2024,O3,0,healthy
10/14/2024,Bronx,0.2,2,15.85,16,0.35,0,8.4,52,0.03,24,56.6,63.8,24.8,52,2024,PM2.5,1,unhealthy
10/15/2024,Bronx,0.2,2,12.7,12,0.3,0,2.16,15,0.02,23,50.9,52.1,16.3,23,2024,O3,0,healthy
10/16/2024,Bronx,0.2,2,18,18,0.45,0,2.43,14,0.03,27,51.2,49.7,15.1,27,2024,O3,0,healthy
10/17/2024,Bronx,0.2,2,18.9,18,0.9,1,2.9,18,0.03,28,51.3,48.1,13.7,28,2024,O3,0,healthy
10/18/2024,Bronx,0.5,6,31.1,29,0.8,1,4.18,24,0.03,27,57.6,40.6,12.2,29,2024,NO2,0,healthy
10/19/2024,Bronx,0.5,6,37.4,35,1.05,1,6.6,39,0.03,28,59.7,45.7,7.1,39,2024,PM2.5,0,healthy
10/20/2024,Bronx,0.7,8,50.55,49,1.05,1,9.4,54,0.04,34,61.8,47.8,7.4,54,2024,PM2.5,1,unhealthy
10/21/2024,Bronx,0.7,8,66.65,66,1.4,1,11.78,57,0.04,36,67.1,38.5,8.2,66,2024,NO2,1,unhealthy
10/22/2024,Bronx,0.7,8,53.35,53,1.9,3,16.2,68,0.05,49,70,48.4,9.8,68,2024,PM2.5,1,unhealthy
10/23/2024,Bronx,0.6,7,54.25,51,1.15,1,12.23,60,0.04,39,66.3,62.3,14.2,60,2024,PM2.5,1,unhealthy
10/24/2024,Bronx,0.3,3,22.1,23,0.5,0,5.2,34,0.03,28,63.9,50.3,15.4,34,2024,PM2.5,0,healthy
10/25/2024,Bronx,0.3,3,37.05,38,0.65,0,4.1,26,0.02,22,55.3,49.1,12.2,38,2024,NO2,0,healthy
10/26/2024,Bronx,0.3,3,27.85,26,1.1,1,4.3,26,0.04,35,59,39.1,22,35,2024,O3,0,healthy
10/27/2024,Bronx,0.3,3,38.4,38,0.8,0,3.18,20,0.03,29,52,40.5,14.5,38,2024,NO2,0,healthy
10/28/2024,Bronx,0.5,6,40.2,38,1.5,1,5.03,29,0.03,29,53.4,44.6,9.4,38,2024,NO2,0,healthy
10/29/2024,Bronx,0.4,5,36.35,36,1.45,3,5.73,36,0.03,30,57.9,70.4,16,36,2024,NO2,0,healthy
10/30/2024,Bronx,0.5,6,52.2,51,1.1,1,13.4,62,0.02,22,65.8,64.8,9.8,62,2024,PM2.5,1,unhealthy
10/31/2024,Bronx,0.5,6,47.95,45,1.1,1,13.57,62,0.03,31,70.5,56.5,11.3,62,2024,PM2.5,1,unhealthy
11/1/2024,Bronx,0.3,3,21.8,22,0.35,0,5.97,38,0.04,35,71.5,46.5,14.9,38,2024,PM2.5,0,healthy
11/2/2024,Bronx,0.2,2,8.25,8,0.35,0,2.06,14,0.02,22,55.7,44.4,13.3,22,2024,O3,0,healthy
11/3/2024,Bronx,0.4,5,35.65,33,0.85,0,3,19,0.03,29,47.5,42.6,10.8,33,2024,NO2,0,healthy
11/4/2024,Bronx,0.5,6,37.85,39,2.1,3,6.03,36,0.02,30,51.8,58.8,11.4,39,2024,NO2,0,healthy
11/5/2024,Bronx,0.6,7,43.3,41,0.75,0,9.48,55,0.03,26,62.7,70.6,14.5,55,2024,PM2.5,1,unhealthy
11/6/2024,Bronx,0.3,3,27.4,25,0.55,0,7.6,44,0.03,31,72.1,58,15.9,44,2024,PM2.5,0,healthy
11/7/2024,Bronx,0.3,3,18.4,17,0.4,0,5.77,39,0.04,32,67.5,51.8,14.1,39,2024,PM2.5,0,healthy
11/8/2024,Bronx,0.3,3,24.5,24,0.95,1,7.86,61,0.03,30,59.1,41.8,27.5,61,2024,PM2.5,1,unhealthy
11/9/2024,Bronx,0.6,7,27.8,31,1.4,1,25.8,93,0.03,31,49.9,33.3,22,93,2024,PM2.5,1,unhealthy
11/10/2024,Bronx,0.6,7,33,31,1.15,1,5.17,34,0.03,26,52.2,47.2,13.5,34,2024,PM2.5,0,healthy
11/11/2024,Bronx,0.2,2,17.45,17,0.5,0,5.78,52,0.03,26,61.6,63,16.2,52,2024,PM2.5,1,unhealthy
11/12/2024,Bronx,0.2,2,14.8,17,1.1,1,2.8,19,0.03,27,50.8,44.9,24.7,27,2024,O3,0,healthy
11/13/2024,Bronx,0.2,2,34.9,35,0.9,1,2.8,18,0.03,27,43.1,39,13.5,35,2024,NO2,0,healthy
11/14/2024,Bronx,0.3,3,30.9,29,0.9,1,3.62,22,0.03,26,43,47.7,12.9,29,2024,NO2,0,healthy
11/15/2024,Bronx,0.3,3,28.85,29,1.2,1,7.07,41,0.03,29,49.6,37.9,14,41,2024,PM2.5,0,healthy
11/16/2024,Bronx,0.3,3,10.55,10,0.6,0,7.67,49,0.04,33,53.4,36.7,19.8,49,2024,PM2.5,0,healthy
11/17/2024,Bronx,0.7,8,42.75,41,1.2,1,15.12,68,0.03,29,53.9,36.6,12.4,68,2024,PM2.5,1,unhealthy
11/18/2024,Bronx,0.7,8,29.7,29,1.1,1,6.67,38,0.03,31,57.3,42.1,17.6,38,2024,PM2.5,0,healthy
11/19/2024,Bronx,0.8,9,32.95,32,1.45,1,6.2,36,0.02,18,53.6,46.2,11,36,2024,PM2.5,0,healthy
11/20/2024,Bronx,0.8,9,30.95,30,1.75,3,8.06,48,0.02,24,55.2,56.2,13.3,48,2024,PM2.5,0,healthy
11/21/2024,Bronx,0.2,2,17.8,19,0.45,0,2.13,16,0.02,19,47.3,83.7,17.5,19,2024,NO2,0,healthy
11/22/2024,Bronx,0.3,3,19.45,18,0.4,0,3,18,0.01,8,38.9,79.2,18.8,18,2024,NO2,0,healthy
11/23/2024,Bronx,0.3,3,18.15,17,0.45,0,3.48,25,0.02,22,44.5,67.1,23.9,25,2024,PM2.5,0,healthy
11/24/2024,Bronx,0.2,2,12.35,12,0.4,0,3.07,24,0.03,24,49.1,49.4,19.6,24,2024,PM2.5,0,healthy
11/25/2024,Bronx,0.5,6,36.55,35,1.25,1,5.07,34,0.02,21,48.5,46.8,11.2,35,2024,NO2,0,healthy
11/26/2024,Bronx,0.6,7,38.75,38,0.9,1,6.72,43,0.02,19,53.7,63.5,13.7,43,2024,PM2.5,0,healthy
11/27/2024,Bronx,0.4,5,32.65,31,0.9,0,6.03,35,0.02,17,47.5,46,10.7,35,2024,PM2.5,0,healthy
11/28/2024,Bronx,0.4,5,33.6,32,1,1,5.43,34,0.02,21,45.9,72,19.1,34,2024,PM2.5,0,healthy
11/29/2024,Bronx,0.3,3,24.5,23,0.65,0,5.15,31,0.02,19,41.6,54.7,15.8,31,2024,PM2.5,0,healthy
11/30/2024,Bronx,0.2,2,14.2,13,0.55,0,5.77,32,0.02,22,34.6,45.7,15.3,32,2024,PM2.5,0,healthy
12/1/2024,Bronx,0.3,3,20.5,20,0.9,1,7.83,44,0.03,24,32.6,40.5,16.9,44,2024,PM2.5,0,healthy
12/2/2024,Bronx,0.3,3,21,20,0.6,0,5.85,36,0.02,19,34.3,47.7,14.3,36,2024,PM2.5,0,healthy
12/3/2024,Bronx,0.3,3,20.6,19,0.65,0,5.13,31,0.03,26,36.5,50.9,18,31,2024,PM2.5,0,healthy
12/4/2024,Bronx,0.3,3,28,26,1.15,1,6.07,37,0.02,19,36.3,48.1,18.1,37,2024,PM2.5,0,healthy
12/5/2024,Bronx,0.2,2,24.9,23,0.6,0,6.52,41,0.02,20,37,60.8,26.6,41,2024,PM2.5,0,healthy
12/6/2024,Bronx,0.2,2,19.55,21,0.75,0,2.77,19,0.03,29,32.7,40.7,20.1,29,2024,O3,0,healthy
12/7/2024,Bronx,0.2,2,19.75,19,1.1,1,6.1,37,0.02,20,35.9,43.2,16.3,37,2024,PM2.5,0,healthy
12/8/2024,Bronx,0.4,5,32.6,32,1.55,1,7.2,50,0.02,23,46.1,39.4,17.9,50,2024,PM2.5,0,healthy
12/9/2024,Bronx,1.2,14,42.15,43,2.15,3,12.13,57,0.01,11,46.3,74.2,10.9,57,2024,PM2.5,1,unhealthy
12/10/2024,Bronx,0.3,3,17,20,0.45,0,7.57,51,0.01,12,46.2,87.5,10.8,51,2024,PM2.5,1,unhealthy
12/11/2024,Bronx,0.2,2,25.8,27,0.35,0,5.2,32,0.03,25,54.2,88.2,19.3,32,2024,PM2.5,0,healthy
12/12/2024,Bronx,0.2,2,19.9,18,0.45,0,5.8,42,0.03,29,37.1,42.1,21.1,42,2024,PM2.5,0,healthy
12/13/2024,Bronx,0.2,2,19.05,18,0.8,0,5.43,41,0.02,23,29.9,36,13.1,41,2024,PM2.5,0,healthy
12/14/2024,Bronx,0.3,3,28.8,30,1.25,1,5,33,0.02,23,29.8,44.7,10.7,33,2024,PM2.5,0,healthy
12/15/2024,Bronx,0.3,3,31.45,30,1.15,1,5.5,37,0.02,17,34.5,59.9,9.5,37,2024,PM2.5,0,healthy
12/16/2024,Bronx,0.3,3,35.6,35,0.75,0,4.97,28,0.02,16,44.4,86.5,12.9,35,2024,NO2,0,healthy
12/17/2024,Bronx,0.4,5,25.3,25,0.85,1,6,37,0.02,15,53.4,68.7,13.7,37,2024,PM2.5,0,healthy
12/18/2024,Bronx,0.5,6,43,48,1.4,1,7.7,46,0.02,20,47.3,59.3,11.8,48,2024,NO2,0,healthy
12/19/2024,Bronx,0.3,3,27.3,25,0.9,1,5.05,33,0.02,22,41.5,57.3,19.9,33,2024,PM2.5,0,healthy
12/20/2024,Bronx,0.2,2,21.95,23,0.8,1,4.42,28,,,35.8,69.3,18,28,2024,PM2.5,0,healthy
12/21/2024,Bronx,0.2,2,14.9,15,0.8,1,4.47,34,,,28.7,63.2,24.1,34,2024,PM2.5,0,healthy
12/22/2024,Bronx,0.2,2,18.3,18,1.15,1,4.23,36,,,18.4,48.9,19.3,36,2024,PM2.5,0,healthy
12/23/2024,Bronx,0.4,5,45.45,44,1.85,3,5.8,43,,,20.3,50.4,10.4,44,2024,NO2,0,healthy
12/24/2024,Bronx,0.3,3,36.95,36,1.25,1,9.83,53,,,33.9,61.4,13.5,53,2024,PM2.5,1,unhealthy
12/25/2024,Bronx,0.3,3,23.05,22,1.3,3,10.1,54,,,32.9,60.3,9.8,54,2024,PM2.5,1,unhealthy
12/26/2024,Bronx,0.4,5,35.15,36,1.2,1,9.76,53,,,30.1,56.2,7.2,53,2024,PM2.5,1,unhealthy
12/27/2024,Bronx,1,11,45.75,42,2.8,4,15.07,64,,,34.5,61.3,6.3,64,2024,PM2.5,1,unhealthy
12/28/2024,Bronx,1.5,17,47.8,47,1.45,1,13.67,60,,,44,85,5.1,60,2024,PM2.5,1,unhealthy
12/29/2024,Bronx,1.1,13,43.1,45,1.25,1,8.22,49,,,52.3,81.3,19.4,49,2024,PM2.5,0,healthy
12/30/2024,Bronx,0.2,2,39.35,37,0.45,0,4.77,34,,,54.3,61.7,23.8,37,2024,NO2,0,healthy
12/31/2024,Bronx,0.3,3,32.85,31,1.4,1,5.9,40,,,47.8,58.1,16.3,40,2024,PM2.5,0,healthy
1/1/2024,Erie,0.2,2,7.8,8,0.35,0,4.42,42,0.03,25,34,84.6,16.6,42,2024,PM2.5,0,healthy
1/2/2024,Erie,0.2,2,8.05,8,0.45,0,6.63,44,0.03,25,33.3,70.7,18,44,2024,PM2.5,0,healthy
1/3/2024,Erie,0.2,2,14.65,16,0.25,0,8.1,52,0.02,19,33.1,83,14.7,52,2024,PM2.5,1,unhealthy
1/4/2024,Erie,0.2,2,14.8,14,0.35,0,6.32,52,0.04,32,30,66.8,14.8,52,2024,PM2.5,1,unhealthy
1/5/2024,Erie,0.2,2,13.1,15,0.4,0,7.1,42,0.03,29,27.1,67.8,13.6,42,2024,PM2.5,0,healthy
1/6/2024,Erie,0.2,2,14.5,13,0.2,0,9.1,54,0.03,25,29.9,78.3,13.6,54,2024,PM2.5,1,unhealthy
1/7/2024,Erie,0.3,3,21.7,25,0.45,0,10.92,56,0.02,20,33.7,88.4,13.7,56,2024,PM2.5,1,unhealthy
1/8/2024,Erie,0.3,3,26.95,25,0.25,0,10.1,55,0.03,28,35.7,78.2,12.6,55,2024,PM2.5,1,unhealthy
1/9/2024,Erie,0.25,3,18,24,0.2,0,4.5,25,0.03,31,41.1,76.7,39.2,31,2024,O3,0,healthy
1/10/2024,Erie,0.2,2,5.6,5,0.1,0,4.92,45,0.03,26,37.5,77.5,22.8,45,2024,PM2.5,0,healthy
1/11/2024,Erie,0.2,2,18.6,20,0.35,0,9.03,54,0.02,20,35.1,81.3,19.3,54,2024,PM2.5,1,unhealthy
1/12/2024,Erie,0.35,5,23.65,23,0.25,0,7.1,39,0.03,29,37.2,74,37.3,39,2024,PM2.5,0,healthy
1/13/2024,Erie,0.2,2,5.25,5,0.1,0,3.12,42,0.04,32,32.1,78.9,30.8,42,2024,PM2.5,0,healthy
1/14/2024,Erie,0.2,2,6.6,6,0.25,0,7.1,50,0.03,28,16.4,64.3,27.5,50,2024,PM2.5,0,healthy
